"LGA_CODE_2016","sex","age","pop"
"LGA22910","P",63,288
"LGA22980","P",63,101
"LGA23110","P",63,880
"LGA23190","P",63,263
"LGA23270","P",63,1773
"LGA23350","P",63,231
"LGA23430","P",63,1556
"LGA23670","P",63,1777
"LGA23810","P",63,950
"LGA23940","P",63,144
"LGA24130","P",63,668
"LGA24210","P",63,1267
"LGA24250","P",63,149
"LGA24330","P",63,614
"LGA24410","P",63,1171
"LGA24600","P",63,716
"LGA24650","P",63,1146
"LGA24780","P",63,687
"LGA24850","P",63,437
"LGA24900","P",63,423
"LGA24970","P",63,1666
"LGA25060","P",63,1110
"LGA25150","P",63,416
"LGA25250","P",63,1167
"LGA25340","P",63,2163
"LGA25430","P",63,353
"LGA25490","P",63,246
"LGA25620","P",63,220
"LGA25710","P",63,835
"LGA25810","P",63,198
"LGA25900","P",63,896
"LGA25990","P",63,157
"LGA26080","P",63,56
"LGA26170","P",63,457
"LGA26260","P",63,235
"LGA26350","P",63,965
"LGA26430","P",63,205
"LGA26490","P",63,376
"LGA26610","P",63,265
"LGA26670","P",63,109
"LGA26700","P",63,441
"LGA26730","P",63,394
"LGA26810","P",63,641
"LGA26890","P",63,45
"LGA26980","P",63,1580
"LGA27070","P",63,1762
"LGA27170","P",63,460
"LGA27260","P",63,1577
"LGA27350","P",63,661
"LGA27450","P",63,1831
"LGA27630","P",63,111
"LGA29399","P",63,16
"LGA29499","P",63,63
"LGA29799","P",63,0
"LGA30250","P",63,9
"LGA30300","P",63,67
"LGA30370","P",63,140
"LGA30410","P",63,35
"LGA30450","P",63,4
"LGA30760","P",63,20
"LGA30900","P",63,8
"LGA31000","P",63,10292
"LGA31750","P",63,3
"LGA31820","P",63,1330
"LGA31900","P",63,250
"LGA31950","P",63,9
"LGA32080","P",63,1661
"LGA32250","P",63,17
"LGA32260","P",63,435
"LGA32270","P",63,228
"LGA32310","P",63,151
"LGA32330","P",63,8
"LGA32450","P",63,29
"LGA32500","P",63,73
"LGA32600","P",63,3
"LGA32750","P",63,4
"LGA32770","P",63,12
"LGA32810","P",63,181
"LGA33100","P",63,19
"LGA33200","P",63,17
"LGA33220","P",63,1646
"LGA33360","P",63,563
"LGA33430","P",63,5984
"LGA33610","P",63,146
"LGA33620","P",63,742
"LGA33800","P",63,180
"LGA33830","P",63,3
"LGA33960","P",63,1662
"LGA33980","P",63,144
"LGA34420","P",63,10
"LGA34530","P",63,460
"LGA34570","P",63,9
"LGA34580","P",63,472
"LGA34590","P",63,3041
"LGA34710","P",63,56
"LGA34770","P",63,1223
"LGA34800","P",63,12
"LGA34830","P",63,5
"LGA34860","P",63,132
"LGA34880","P",63,317
"LGA35010","P",63,4643
"LGA35250","P",63,6
"LGA35300","P",63,131
"LGA35600","P",63,52
"LGA35670","P",63,6
"LGA35740","P",63,818
"LGA35760","P",63,136
"LGA35780","P",63,16
"LGA35790","P",63,22
"LGA35800","P",63,31
"LGA36070","P",63,7
"LGA36150","P",63,5
"LGA36250","P",63,1912
"LGA36300","P",63,7
"LGA36370","P",63,836
"LGA36510","P",63,499
"LGA36580","P",63,338
"LGA36630","P",63,486
"LGA36660","P",63,557
"LGA36720","P",63,3740
"LGA36820","P",63,399
"LGA36910","P",63,1853
"LGA36950","P",63,26
"LGA36960","P",63,31
"LGA37010","P",63,1881
"LGA37300","P",63,29
"LGA37310","P",63,375
"LGA37340","P",63,454
"LGA37400","P",63,21
"LGA37550","P",63,5
"LGA37570","P",63,3
"LGA37600","P",63,16
"LGA39499","P",63,251
"LGA39799","P",63,8
"LGA40070","P",63,206
"LGA40120","P",63,559
"LGA40220","P",63,408
"LGA40250","P",63,10
"LGA40310","P",63,347
"LGA40430","P",63,37
"LGA40520","P",63,158
"LGA40700","P",63,531
"LGA40910","P",63,517
"LGA41010","P",63,52
"LGA41060","P",63,1321
"LGA41140","P",63,151
"LGA41190","P",63,26
"LGA41330","P",63,21
"LGA41560","P",63,261
"LGA41750","P",63,18
"LGA41830","P",63,21
"LGA41960","P",63,24
